timestamp,location,latitude,longitude,congestion_score,speed_kmh,delay_minutes,is_raining,rainfall_mm,temperature_c,fuel_cost_kes,matatu_fare_kes,hour,day_of_week,is_weekend,month
2025-03-12 06:00:00,Waiyaki_Way,-1.258,36.785,0.862,8.3,22.5,False,0.0,18.0,235.15,67.24,6,2,False,3
2025-03-12 06:00:00,Mombasa_Road,-1.323,36.85,0.857,8.6,22.3,False,0.0,18.0,234.71,67.14,6,2,False,3
2025-03-12 06:00:00,Ngong_Road,-1.3,36.76,0.718,16.9,16.7,False,0.0,18.0,221.76,64.36,6,2,False,3
2025-03-12 06:00:00,Jogoo_Road,-1.29,36.87,0.783,13.0,19.3,False,0.0,18.0,227.81,65.66,6,2,False,3
2025-03-12 06:00:00,Langata_Road,-1.34,36.79,0.742,15.5,17.7,False,0.0,18.0,224.05,64.85,6,2,False,3
2025-03-12 07:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Ngong_Road,-1.3,36.76,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 07:00:00,Langata_Road,-1.34,36.79,1.0,5.0,28.0,True,27.6,15.3,248.0,70.0,7,2,False,3
2025-03-12 08:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,False,0.0,17.6,248.0,70.0,8,2,False,3
2025-03-12 08:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,False,0.0,17.6,248.0,70.0,8,2,False,3
2025-03-12 08:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,False,0.0,17.6,248.0,70.0,8,2,False,3
2025-03-12 08:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,False,0.0,17.6,248.0,70.0,8,2,False,3
2025-03-12 08:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,False,0.0,17.6,248.0,70.0,8,2,False,3
2025-03-12 08:00:00,Ngong_Road,-1.3,36.76,0.984,5.0,27.4,False,0.0,17.6,246.52,69.68,8,2,False,3
2025-03-12 08:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,False,0.0,17.6,248.0,70.0,8,2,False,3
2025-03-12 08:00:00,Langata_Road,-1.34,36.79,0.98,5.0,27.2,False,0.0,17.6,246.17,69.61,8,2,False,3
2025-03-12 09:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Ngong_Road,-1.3,36.76,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 09:00:00,Langata_Road,-1.34,36.79,1.0,5.0,28.0,False,0.0,26.5,248.0,70.0,9,2,False,3
2025-03-12 10:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,1.7,23.6,248.0,70.0,10,2,False,3
2025-03-12 10:00:00,Westlands,-1.268,36.811,0.902,5.9,24.1,True,1.7,23.6,238.88,68.04,10,2,False,3
2025-03-12 10:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,1.7,23.6,248.0,70.0,10,2,False,3
2025-03-12 10:00:00,Waiyaki_Way,-1.258,36.785,0.953,5.0,26.1,True,1.7,23.6,243.62,69.06,10,2,False,3
2025-03-12 10:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,1.7,23.6,248.0,70.0,10,2,False,3
2025-03-12 10:00:00,Ngong_Road,-1.3,36.76,0.897,6.2,23.9,True,1.7,23.6,238.44,67.94,10,2,False,3
2025-03-12 10:00:00,Jogoo_Road,-1.29,36.87,0.923,5.0,24.9,True,1.7,23.6,240.88,68.47,10,2,False,3
2025-03-12 10:00:00,Langata_Road,-1.34,36.79,0.867,8.0,22.7,True,1.7,23.6,235.65,67.34,10,2,False,3
2025-03-12 11:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,8.0,21.7,248.0,70.0,11,2,False,3
2025-03-12 11:00:00,Westlands,-1.268,36.811,0.888,6.7,23.5,True,8.0,21.7,237.6,67.76,11,2,False,3
2025-03-12 11:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,8.0,21.7,248.0,70.0,11,2,False,3
2025-03-12 11:00:00,Waiyaki_Way,-1.258,36.785,0.969,5.0,26.7,True,8.0,21.7,245.07,69.37,11,2,False,3
2025-03-12 11:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,8.0,21.7,248.0,70.0,11,2,False,3
2025-03-12 11:00:00,Ngong_Road,-1.3,36.76,0.862,8.3,22.5,True,8.0,21.7,235.18,67.24,11,2,False,3
2025-03-12 11:00:00,Jogoo_Road,-1.29,36.87,0.941,5.0,25.6,True,8.0,21.7,242.48,68.81,11,2,False,3
2025-03-12 11:00:00,Langata_Road,-1.34,36.79,0.918,5.0,24.7,True,8.0,21.7,240.34,68.35,11,2,False,3
2025-03-12 12:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,5.7,21.5,248.0,70.0,12,2,False,3
2025-03-12 12:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,True,5.7,21.5,248.0,70.0,12,2,False,3
2025-03-12 12:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,5.7,21.5,248.0,70.0,12,2,False,3
2025-03-12 12:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,True,5.7,21.5,248.0,70.0,12,2,False,3
2025-03-12 12:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,5.7,21.5,248.0,70.0,12,2,False,3
2025-03-12 12:00:00,Ngong_Road,-1.3,36.76,1.0,5.0,28.0,True,5.7,21.5,248.0,70.0,12,2,False,3
2025-03-12 12:00:00,Jogoo_Road,-1.29,36.87,0.993,5.0,27.7,True,5.7,21.5,247.33,69.86,12,2,False,3
2025-03-12 12:00:00,Langata_Road,-1.34,36.79,0.984,5.0,27.4,True,5.7,21.5,246.56,69.69,12,2,False,3
2025-03-12 13:00:00,CBD,-1.2921,36.8219,0.963,5.0,26.5,False,0.0,22.5,244.53,69.25,13,2,False,3
2025-03-12 13:00:00,Westlands,-1.268,36.811,0.766,14.0,18.6,False,0.0,22.5,226.26,65.32,13,2,False,3
2025-03-12 13:00:00,Thika_Road,-1.21,36.89,0.945,5.0,25.8,False,0.0,22.5,242.91,68.9,13,2,False,3
2025-03-12 13:00:00,Waiyaki_Way,-1.258,36.785,0.91,5.4,24.4,False,0.0,22.5,239.62,68.2,13,2,False,3
2025-03-12 13:00:00,Mombasa_Road,-1.323,36.85,0.921,5.0,24.8,False,0.0,22.5,240.61,68.41,13,2,False,3
2025-03-12 13:00:00,Ngong_Road,-1.3,36.76,0.815,11.1,20.6,False,0.0,22.5,230.81,66.3,13,2,False,3
2025-03-12 13:00:00,Jogoo_Road,-1.29,36.87,0.79,12.6,19.6,False,0.0,22.5,228.44,65.79,13,2,False,3
2025-03-12 13:00:00,Langata_Road,-1.34,36.79,0.812,11.3,20.5,False,0.0,22.5,230.55,66.25,13,2,False,3
2025-03-12 14:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,13.5,18.3,248.0,70.0,14,2,False,3
2025-03-12 14:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,True,13.5,18.3,248.0,70.0,14,2,False,3
2025-03-12 14:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,13.5,18.3,248.0,70.0,14,2,False,3
2025-03-12 14:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,True,13.5,18.3,248.0,70.0,14,2,False,3
2025-03-12 14:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,13.5,18.3,248.0,70.0,14,2,False,3
2025-03-12 14:00:00,Ngong_Road,-1.3,36.76,0.946,5.0,25.8,True,13.5,18.3,242.99,68.92,14,2,False,3
2025-03-12 14:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,True,13.5,18.3,248.0,70.0,14,2,False,3
2025-03-12 14:00:00,Langata_Road,-1.34,36.79,0.948,5.0,25.9,True,13.5,18.3,243.13,68.95,14,2,False,3
2025-03-12 15:00:00,CBD,-1.2921,36.8219,0.853,8.8,22.1,False,0.0,20.4,234.36,67.07,15,2,False,3
2025-03-12 15:00:00,Westlands,-1.268,36.811,0.688,18.7,15.5,False,0.0,20.4,219.01,63.76,15,2,False,3
2025-03-12 15:00:00,Thika_Road,-1.21,36.89,0.958,5.0,26.3,False,0.0,20.4,244.12,69.16,15,2,False,3
2025-03-12 15:00:00,Waiyaki_Way,-1.258,36.785,0.834,10.0,21.3,False,0.0,20.4,232.52,66.67,15,2,False,3
2025-03-12 15:00:00,Mombasa_Road,-1.323,36.85,0.865,8.1,22.6,False,0.0,20.4,235.48,67.31,15,2,False,3
2025-03-12 15:00:00,Ngong_Road,-1.3,36.76,0.697,18.2,15.9,False,0.0,20.4,219.78,63.93,15,2,False,3
2025-03-12 15:00:00,Jogoo_Road,-1.29,36.87,0.812,11.3,20.5,False,0.0,20.4,230.54,66.24,15,2,False,3
2025-03-12 15:00:00,Langata_Road,-1.34,36.79,0.665,20.1,14.6,False,0.0,20.4,216.81,63.29,15,2,False,3
2025-03-12 16:00:00,CBD,-1.2921,36.8219,0.908,5.5,24.3,False,0.0,22.4,239.45,68.16,16,2,False,3
2025-03-12 16:00:00,Westlands,-1.268,36.811,0.709,17.4,16.4,False,0.0,22.4,220.98,64.19,16,2,False,3
2025-03-12 16:00:00,Thika_Road,-1.21,36.89,0.918,5.0,24.7,False,0.0,22.4,240.41,68.37,16,2,False,3
2025-03-12 16:00:00,Waiyaki_Way,-1.258,36.785,0.816,11.1,20.6,False,0.0,22.4,230.87,66.32,16,2,False,3
2025-03-12 16:00:00,Mombasa_Road,-1.323,36.85,0.875,7.5,23.0,False,0.0,22.4,236.39,67.5,16,2,False,3
2025-03-12 16:00:00,Ngong_Road,-1.3,36.76,0.695,18.3,15.8,False,0.0,22.4,219.62,63.9,16,2,False,3
2025-03-12 16:00:00,Jogoo_Road,-1.29,36.87,0.841,9.6,21.6,False,0.0,22.4,233.19,66.81,16,2,False,3
2025-03-12 16:00:00,Langata_Road,-1.34,36.79,0.67,19.8,14.8,False,0.0,22.4,217.32,63.4,16,2,False,3
2025-03-12 17:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Ngong_Road,-1.3,36.76,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 17:00:00,Langata_Road,-1.34,36.79,1.0,5.0,28.0,True,6.7,25.2,248.0,70.0,17,2,False,3
2025-03-12 18:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Ngong_Road,-1.3,36.76,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,False,0.0,22.4,248.0,70.0,18,2,False,3
2025-03-12 18:00:00,Langata_Road,-1.34,36.79,0.947,5.0,25.9,False,0.0,22.4,243.04,68.93,18,2,False,3
2025-03-12 19:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Westlands,-1.268,36.811,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Ngong_Road,-1.3,36.76,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 19:00:00,Langata_Road,-1.34,36.79,1.0,5.0,28.0,True,1.9,25.4,248.0,70.0,19,2,False,3
2025-03-12 20:00:00,CBD,-1.2921,36.8219,0.786,12.8,19.4,False,0.0,22.0,228.11,65.72,20,2,False,3
2025-03-12 20:00:00,Westlands,-1.268,36.811,0.806,11.7,20.2,False,0.0,22.0,229.93,66.11,20,2,False,3
2025-03-12 20:00:00,Thika_Road,-1.21,36.89,0.954,5.0,26.2,False,0.0,22.0,243.71,69.08,20,2,False,3
2025-03-12 20:00:00,Waiyaki_Way,-1.258,36.785,0.734,15.9,17.4,False,0.0,22.0,223.3,64.69,20,2,False,3
2025-03-12 20:00:00,Mombasa_Road,-1.323,36.85,0.923,5.0,24.9,False,0.0,22.0,240.87,68.47,20,2,False,3
2025-03-12 20:00:00,Ngong_Road,-1.3,36.76,0.74,15.6,17.6,False,0.0,22.0,223.84,64.8,20,2,False,3
2025-03-12 20:00:00,Jogoo_Road,-1.29,36.87,0.729,16.3,17.2,False,0.0,22.0,222.79,64.58,20,2,False,3
2025-03-12 20:00:00,Langata_Road,-1.34,36.79,0.64,21.6,13.6,False,0.0,22.0,214.49,62.79,20,2,False,3
2025-03-12 21:00:00,CBD,-1.2921,36.8219,0.83,10.2,21.2,False,0.0,23.1,232.2,66.6,21,2,False,3
2025-03-12 21:00:00,Westlands,-1.268,36.811,0.841,9.5,21.6,False,0.0,23.1,233.21,66.82,21,2,False,3
2025-03-12 21:00:00,Thika_Road,-1.21,36.89,0.948,5.0,25.9,False,0.0,23.1,243.13,68.95,21,2,False,3
2025-03-12 21:00:00,Waiyaki_Way,-1.258,36.785,0.824,10.6,20.9,False,0.0,23.1,231.6,66.47,21,2,False,3
2025-03-12 21:00:00,Mombasa_Road,-1.323,36.85,0.906,5.6,24.2,False,0.0,23.1,239.27,68.12,21,2,False,3
2025-03-12 21:00:00,Ngong_Road,-1.3,36.76,0.787,12.8,19.5,False,0.0,23.1,228.15,65.73,21,2,False,3
2025-03-12 21:00:00,Jogoo_Road,-1.29,36.87,0.822,10.7,20.9,False,0.0,23.1,231.48,66.45,21,2,False,3
2025-03-12 21:00:00,Langata_Road,-1.34,36.79,0.725,16.5,17.0,False,0.0,23.1,222.42,64.5,21,2,False,3
2025-03-12 22:00:00,CBD,-1.2921,36.8219,0.408,35.5,4.3,False,0.0,19.1,192.95,58.16,22,2,False,3
2025-03-12 22:00:00,Westlands,-1.268,36.811,0.17,49.8,0.0,False,0.0,19.1,170.8,53.4,22,2,False,3
2025-03-12 22:00:00,Thika_Road,-1.21,36.89,0.254,44.7,0.0,False,0.0,19.1,178.66,55.09,22,2,False,3
2025-03-12 22:00:00,Waiyaki_Way,-1.258,36.785,0.157,50.6,0.0,False,0.0,19.1,169.63,53.15,22,2,False,3
2025-03-12 22:00:00,Mombasa_Road,-1.323,36.85,0.291,42.5,0.0,False,0.0,19.1,182.06,55.82,22,2,False,3
2025-03-12 22:00:00,Ngong_Road,-1.3,36.76,0.224,46.6,0.0,False,0.0,19.1,175.79,54.47,22,2,False,3
2025-03-12 22:00:00,Jogoo_Road,-1.29,36.87,0.272,43.7,0.0,False,0.0,19.1,180.32,55.45,22,2,False,3
2025-03-12 22:00:00,Langata_Road,-1.34,36.79,0.123,52.6,0.0,False,0.0,19.1,166.44,52.46,22,2,False,3
2025-03-12 23:00:00,CBD,-1.2921,36.8219,0.291,42.5,0.0,True,0.4,25.3,182.06,55.82,23,2,False,3
2025-03-12 23:00:00,Westlands,-1.268,36.811,0.237,45.8,0.0,True,0.4,25.3,177.08,54.75,23,2,False,3
2025-03-12 23:00:00,Thika_Road,-1.21,36.89,0.363,38.2,2.5,True,0.4,25.3,188.76,57.26,23,2,False,3
2025-03-12 23:00:00,Waiyaki_Way,-1.258,36.785,0.239,45.6,0.0,True,0.4,25.3,177.26,54.79,23,2,False,3
2025-03-12 23:00:00,Mombasa_Road,-1.323,36.85,0.289,42.7,0.0,True,0.4,25.3,181.87,55.78,23,2,False,3
2025-03-12 23:00:00,Ngong_Road,-1.3,36.76,0.281,43.2,0.0,True,0.4,25.3,181.1,55.61,23,2,False,3
2025-03-12 23:00:00,Jogoo_Road,-1.29,36.87,0.302,41.9,0.1,True,0.4,25.3,183.07,56.04,23,2,False,3
2025-03-12 23:00:00,Langata_Road,-1.34,36.79,0.202,47.9,0.0,True,0.4,25.3,173.82,54.05,23,2,False,3
2025-03-13 00:00:00,CBD,-1.2921,36.8219,0.223,46.6,0.0,False,0.0,24.7,175.78,54.47,0,3,False,3
2025-03-13 00:00:00,Westlands,-1.268,36.811,0.238,45.7,0.0,False,0.0,24.7,177.1,54.75,0,3,False,3
2025-03-13 00:00:00,Thika_Road,-1.21,36.89,0.311,41.3,0.4,False,0.0,24.7,183.92,56.22,0,3,False,3
2025-03-13 00:00:00,Waiyaki_Way,-1.258,36.785,0.238,45.7,0.0,False,0.0,24.7,177.16,54.77,0,3,False,3
2025-03-13 00:00:00,Mombasa_Road,-1.323,36.85,0.287,42.8,0.0,False,0.0,24.7,181.67,55.73,0,3,False,3
2025-03-13 00:00:00,Ngong_Road,-1.3,36.76,0.19,48.6,0.0,False,0.0,24.7,172.69,53.8,0,3,False,3
2025-03-13 00:00:00,Jogoo_Road,-1.29,36.87,0.224,46.5,0.0,False,0.0,24.7,175.85,54.48,0,3,False,3
2025-03-13 00:00:00,Langata_Road,-1.34,36.79,0.2,48.0,0.0,False,0.0,24.7,173.57,53.99,0,3,False,3
2025-03-13 01:00:00,CBD,-1.2921,36.8219,0.262,44.3,0.0,True,0.6,19.8,179.38,55.24,1,3,False,3
2025-03-13 01:00:00,Westlands,-1.268,36.811,0.225,46.5,0.0,True,0.6,19.8,175.94,54.5,1,3,False,3
2025-03-13 01:00:00,Thika_Road,-1.21,36.89,0.268,43.9,0.0,True,0.6,19.8,179.9,55.35,1,3,False,3
2025-03-13 01:00:00,Waiyaki_Way,-1.258,36.785,0.266,44.0,0.0,True,0.6,19.8,179.76,55.32,1,3,False,3
2025-03-13 01:00:00,Mombasa_Road,-1.323,36.85,0.261,44.3,0.0,True,0.6,19.8,179.29,55.22,1,3,False,3
2025-03-13 01:00:00,Ngong_Road,-1.3,36.76,0.227,46.4,0.0,True,0.6,19.8,176.1,54.54,1,3,False,3
2025-03-13 01:00:00,Jogoo_Road,-1.29,36.87,0.24,45.6,0.0,True,0.6,19.8,177.34,54.8,1,3,False,3
2025-03-13 01:00:00,Langata_Road,-1.34,36.79,0.296,42.3,0.0,True,0.6,19.8,182.49,55.91,1,3,False,3
2025-03-13 02:00:00,CBD,-1.2921,36.8219,0.285,42.9,0.0,True,2.8,20.5,181.48,55.69,2,3,False,3
2025-03-13 02:00:00,Westlands,-1.268,36.811,0.228,46.3,0.0,True,2.8,20.5,176.23,54.57,2,3,False,3
2025-03-13 02:00:00,Thika_Road,-1.21,36.89,0.302,41.9,0.1,True,2.8,20.5,183.05,56.03,2,3,False,3
2025-03-13 02:00:00,Waiyaki_Way,-1.258,36.785,0.262,44.3,0.0,True,2.8,20.5,179.34,55.23,2,3,False,3
2025-03-13 02:00:00,Mombasa_Road,-1.323,36.85,0.367,38.0,2.7,True,2.8,20.5,189.16,57.35,2,3,False,3
2025-03-13 02:00:00,Ngong_Road,-1.3,36.76,0.286,42.8,0.0,True,2.8,20.5,181.58,55.72,2,3,False,3
2025-03-13 02:00:00,Jogoo_Road,-1.29,36.87,0.25,45.0,0.0,True,2.8,20.5,178.21,54.99,2,3,False,3
2025-03-13 02:00:00,Langata_Road,-1.34,36.79,0.228,46.3,0.0,True,2.8,20.5,176.23,54.57,2,3,False,3
2025-03-13 03:00:00,CBD,-1.2921,36.8219,0.253,44.8,0.0,False,0.0,19.2,178.57,55.07,3,3,False,3
2025-03-13 03:00:00,Westlands,-1.268,36.811,0.183,49.0,0.0,False,0.0,19.2,171.98,53.65,3,3,False,3
2025-03-13 03:00:00,Thika_Road,-1.21,36.89,0.299,42.1,0.0,False,0.0,19.2,182.78,55.97,3,3,False,3
2025-03-13 03:00:00,Waiyaki_Way,-1.258,36.785,0.151,51.0,0.0,False,0.0,19.2,169.02,53.01,3,3,False,3
2025-03-13 03:00:00,Mombasa_Road,-1.323,36.85,0.246,45.2,0.0,False,0.0,19.2,177.88,54.92,3,3,False,3
2025-03-13 03:00:00,Ngong_Road,-1.3,36.76,0.231,46.1,0.0,False,0.0,19.2,176.49,54.62,3,3,False,3
2025-03-13 03:00:00,Jogoo_Road,-1.29,36.87,0.243,45.4,0.0,False,0.0,19.2,177.62,54.86,3,3,False,3
2025-03-13 03:00:00,Langata_Road,-1.34,36.79,0.345,39.3,1.8,False,0.0,19.2,187.05,56.89,3,3,False,3
2025-03-13 04:00:00,CBD,-1.2921,36.8219,0.205,47.7,0.0,False,0.0,23.0,174.05,54.1,4,3,False,3
2025-03-13 04:00:00,Westlands,-1.268,36.811,0.22,46.8,0.0,False,0.0,23.0,175.48,54.4,4,3,False,3
2025-03-13 04:00:00,Thika_Road,-1.21,36.89,0.181,49.1,0.0,False,0.0,23.0,171.85,53.62,4,3,False,3
2025-03-13 04:00:00,Waiyaki_Way,-1.258,36.785,0.236,45.8,0.0,False,0.0,23.0,176.95,54.72,4,3,False,3
2025-03-13 04:00:00,Mombasa_Road,-1.323,36.85,0.222,46.7,0.0,False,0.0,23.0,175.68,54.45,4,3,False,3
2025-03-13 04:00:00,Ngong_Road,-1.3,36.76,0.262,44.3,0.0,False,0.0,23.0,179.34,55.24,4,3,False,3
2025-03-13 04:00:00,Jogoo_Road,-1.29,36.87,0.207,47.6,0.0,False,0.0,23.0,174.21,54.13,4,3,False,3
2025-03-13 04:00:00,Langata_Road,-1.34,36.79,0.204,47.8,0.0,False,0.0,23.0,173.99,54.08,4,3,False,3
2025-03-13 05:00:00,CBD,-1.2921,36.8219,0.336,39.8,1.4,True,4.9,20.1,186.25,56.72,5,3,False,3
2025-03-13 05:00:00,Westlands,-1.268,36.811,0.355,38.7,2.2,True,4.9,20.1,187.98,57.09,5,3,False,3
2025-03-13 05:00:00,Thika_Road,-1.21,36.89,0.434,34.0,5.4,True,4.9,20.1,195.36,58.68,5,3,False,3
2025-03-13 05:00:00,Waiyaki_Way,-1.258,36.785,0.325,40.5,1.0,True,4.9,20.1,185.21,56.5,5,3,False,3
2025-03-13 05:00:00,Mombasa_Road,-1.323,36.85,0.348,39.1,1.9,True,4.9,20.1,187.4,56.97,5,3,False,3
2025-03-13 05:00:00,Ngong_Road,-1.3,36.76,0.302,41.9,0.1,True,4.9,20.1,183.08,56.04,5,3,False,3
2025-03-13 05:00:00,Jogoo_Road,-1.29,36.87,0.345,39.3,1.8,True,4.9,20.1,187.05,56.89,5,3,False,3
2025-03-13 05:00:00,Langata_Road,-1.34,36.79,0.261,44.3,0.0,True,4.9,20.1,179.29,55.22,5,3,False,3
2025-03-13 06:00:00,CBD,-1.2921,36.8219,0.825,10.5,21.0,False,0.0,18.4,231.73,66.5,6,3,False,3
2025-03-13 06:00:00,Westlands,-1.268,36.811,0.835,9.9,21.4,False,0.0,18.4,232.67,66.7,6,3,False,3
2025-03-13 06:00:00,Thika_Road,-1.21,36.89,0.896,6.2,23.9,False,0.0,18.4,238.35,67.93,6,3,False,3
2025-03-13 06:00:00,Waiyaki_Way,-1.258,36.785,0.634,22.0,13.4,False,0.0,18.4,213.94,62.68,6,3,False,3
2025-03-13 06:00:00,Mombasa_Road,-1.323,36.85,0.807,11.6,20.3,False,0.0,18.4,230.01,66.13,6,3,False,3
2025-03-13 06:00:00,Ngong_Road,-1.3,36.76,0.699,18.1,16.0,False,0.0,18.4,219.99,63.98,6,3,False,3
2025-03-13 06:00:00,Jogoo_Road,-1.29,36.87,0.832,10.1,21.3,False,0.0,18.4,232.36,66.64,6,3,False,3
2025-03-13 06:00:00,Langata_Road,-1.34,36.79,0.686,18.8,15.5,False,0.0,18.4,218.83,63.73,6,3,False,3
2025-03-13 07:00:00,CBD,-1.2921,36.8219,1.0,5.0,28.0,False,0.0,25.2,248.0,70.0,7,3,False,3
2025-03-13 07:00:00,Westlands,-1.268,36.811,0.986,5.0,27.4,False,0.0,25.2,246.69,69.72,7,3,False,3
2025-03-13 07:00:00,Thika_Road,-1.21,36.89,1.0,5.0,28.0,False,0.0,25.2,248.0,70.0,7,3,False,3
2025-03-13 07:00:00,Waiyaki_Way,-1.258,36.785,1.0,5.0,28.0,False,0.0,25.2,248.0,70.0,7,3,False,3
2025-03-13 07:00:00,Mombasa_Road,-1.323,36.85,1.0,5.0,28.0,False,0.0,25.2,248.0,70.0,7,3,False,3
2025-03-13 07:00:00,Ngong_Road,-1.3,36.76,0.953,5.0,26.1,False,0.0,25.2,243.59,69.05,7,3,False,3
2025-03-13 07:00:00,Jogoo_Road,-1.29,36.87,1.0,5.0,28.0,False,0.0,25.2,248.0,70.0,7,3,False,3
2025-03-13 07:00:00,Langata_Road,-1.34,36.79,0.882,7.1,23.3,False,0.0,25.2,236.98,67.63,7,3,False,3
